year,stusps,fips,pop_tot,violent_arrest_per1000,pop_pct_pov
2016,IN,18111,14022,2.8704892312081016,13.302852166340081
2016,IN,18125,12554,3.823482555360841,10.085123631941629
2016,IN,18143,23734,3.075756298980366,14.025070833691078
2016,IN,18149,23069,1.0186830811912089,15.682511993022242
2016,IN,18163,181692,11.300914263069998,16.97985963468441
2016,IN,18169,32177,1.30528016906486,12.678335535006605
2016,IA,191,7330,1.5006821282401093,9.6897038
2016,IA,193,3822,6.083202511773941,9.8081023
2016,IA,195,14001,0.4897609354433867,10.176699171493512
2016,IA,199,5793,1.237125266125784,11.622924477771827
2016,IA,1929,13433,2.4194148738182086,15.089319650323072
2016,IA,1935,11752,2.3081177671885635,11.761039886039883
2016,IA,1939,9273,3.0195190337539093,15.986805937328203
2016,IA,1943,17735,1.804341697208909,10.546516956920255
2016,IA,1951,8768,1.8390739051094889,18.719611021069692
2016,IA,1961,96359,4.223788125655103,12.533989382364366
2016,IA,1963,9820,3.716904276985743,13.570794496227254
2016,IA,1971,7019,3.348055278529705,10.454545454545453
2016,IA,1973,9083,2.1704597285352545,10.639489304513384
2016,IA,1977,10691,1.8239640819380787,10.567181138149797
2016,IA,19111,35172,3.937791424997157,16.395596694600986
2016,IA,19125,33197,1.8262192366780132,9.8547784
2016,IA,19133,9013,2.0288155204387315,14.467553131037617
2016,IA,19135,7964,2.8566047212456054,13.23925593329057
2016,IA,19137,10380,9.441233140655106,15.059588299024915
2016,IA,19147,9155,2.3484434735117423,9.0557891
2016,IA,19151,7061,5.0630222348109335,12.829805740794434
2016,IA,19159,5054,1.5829046299960428,10.99195710455764
2016,IA,19163,171116,2.089773896070502,12.16123631987513
2016,IA,19173,6209,1.0468674504751168,13.195129976966108
2016,IA,19189,10580,1.4059546313799622,10.248447204968944
2016,KS,205,16557,1.6156308509995774,19.225992024579984
2016,KS,207,4831,5.193729888410078,14.186487055356768
2016,KS,2011,14751,10.550132194427498,17.394646725836886
2016,KS,2013,9810,3.5015290519877675,14.509480626545754
2016,KS,2019,3470,1.8155619596541785,14.836620547541948
2016,KS,2023,2679,3.312803284807764,8.8602802
2016,KS,2025,2131,8.329422806194275,13.581440309328178
2016,KS,2027,8346,3.0853103283009826,9.725442300000001
2016,KS,2029,9302,9.957536013760482,12.931420887494397
2016,KS,2031,8433,2.737262342385074,10.743104901842708
2016,KS,2033,1898,2.6343519494204424,8.566721600000001
2016,KS,2039,2886,2.5641025641025643,13.326187924258665
2016,KS,2041,19384,2.3160718552468667,11.244195863233433
2016,KS,2043,7793,6.229949955087899,12.189332588662385
2016,KS,2045,116352,3.3797037792014497,19.22211268391585
2016,KS,2047,2975,4.621848739495799,11.095603628750872
2016,KS,2049,2635,3.225806451612903,17.362722351121423
2016,KS,2051,29032,2.6729126481124275,14.398103243884039
2016,KS,2053,6375,2.088235294117647,8.4823898
2016,KS,2055,36983,6.192034177865506,15.913151023773533
2016,KS,2057,34492,5.856430476632262,17.40329035126723
2016,KS,2061,36818,7.7453057381353325,12.445505789575986
2016,KS,2063,2682,3.821774794929157,9.1879527
2016,KS,2065,2577,3.104384943733023,10.33123028391167
2016,KS,2067,7748,5.743417656169334,11.348812940255675
2016,KS,2069,6037,6.501573629286069,8.319327699999999
2016,KS,2071,1235,6.0728744939271255,7.053941900000001
2016,KS,2075,2567,7.206856252434749,10.985586287495131
2016,KS,2077,5798,3.4638381050937097,13.655685441020191
2016,KS,2079,34814,2.262268647373332,12.504487256192414
2016,KS,2081,4087,7.829703939319794,12.9024269
2016,KS,2083,1919,5.341323606044815,5.7355284
2016,KS,2093,3943,13.821962972356074,12.581401406616308
2016,KS,2095,7697,3.7243947858473,8.7705352
2016,KS,2097,2520,5.257936507936508,10.873287671232875
2016,KS,20101,1687,11.114404267931238,8.851674599999999
2016,KS,20105,3134,4.786215698787492,10.800930541708208
2016,KS,20107,9524,2.022959540809184,14.952380952380953
2016,KS,20109,2800,4.285714285714286,9.5686843
2016,KS,20111,33401,3.2209614482600317,20.887344229444547
2016,KS,20113,29164,2.331641750102867,6.5923395
2016,KS,20117,9963,1.7690454682324601,9.4559984
2016,KS,20119,4310,2.9234338747099766,14.125239005736137
2016,KS,20121,32787,2.4209290267484067,9.582646
2016,KS,20125,33765,4.845994372871316,18.98444647758463
2016,KS,20129,3033,8.40751730959446,10.091743119266056
2016,KS,20131,10177,2.366447217582129,10.926413946888305
2016,KS,20133,16358,4.865101683172353,19.677623261694055
2016,KS,20135,3047,7.548408270429931,11.300568371782012
2016,KS,20137,5558,3.1935948182799567,8.8921902
2016,KS,20139,16001,1.3174176613961626,11.584089323098395
2016,KS,20141,3746,2.745785981237129,17.41650565829423
2016,KS,20143,6004,2.498334443704197,8.5233072
2016,KS,20147,5484,3.8293216630196936,9.430071199999999
2016,KS,20149,22920,3.0079047325736576,9.0306911
2016,KS,20151,9729,5.96155822797821,13.136183435122684
2016,KS,20153,2557,2.9820101681658193,8.101668
2016,KS,20155,63803,4.566138478336963,14.331461227707162
2016,KS,20157,4768,2.5692114093959733,11.368511368511367
2016,KS,20159,9949,1.2757370280739462,15.18987341772152
2016,KS,20163,5160,2.29328165374677,13.535800482703136
2016,KS,20165,3144,8.206106870229009,7.472384699999999
2016,KS,20167,6988,7.727532913566113,13.00232964472918
2016,KS,20169,55547,12.739211838623149,14.78204534937529
2016,KS,20171,4958,5.647438483259379,5.128205100000001
2016,KS,20173,508221,1.4747885634763587,15.049749755737674
2016,KS,20175,23185,8.070951045934873,18.90329980589377
2016,KS,20177,178567,1.4916281034880776,14.470607834464058
2016,KS,20179,2522,1.239095955590801,6.0970718
2016,KS,20181,6038,4.865021530308049,17.02916877423706
2016,KS,20183,3701,2.323696298297757,13.873626373626374
2016,KS,20185,4284,1.7944677871148458,15.800918096158492
2016,KS,20187,2115,1.7336485421591805,7.3381295
2016,KS,20189,5738,3.2676890902753573,17.956437046219232
2016,KS,20191,23509,2.3701561104257944,12.505442828529132
2016,KS,20193,7909,8.850676444556834,10.00529380624669
2016,KS,20195,2927,4.313290058079946,4.323374340949034
2016,KS,20197,6960,3.2471264367816093,6.716417900000001
2016,KS,20199,1584,0.6313131313131314,10.160771704180064
2016,KS,20205,8956,3.2287479529551883,16.704910509407984
2016,KS,20207,3186,5.767419962335217,23.224568138195774
2016,KS,20209,161777,3.976814645203848,22.74084345175636
2016,KY,211,19156,0.8352474420547087,23.26860478168145
2016,KY,213,20421,1.622104696146124,16.97691734921817
2016,KY,215,21867,1.7434947637993323,11.329207463513765
2016,KY,217,8216,3.027629016553067,16.390958454350297
2016,KY,219,43287,2.154226442118881,21.39368053425207
2016,KY,2111,12113,0.5778915215058201,24.494400802273102
2016,KY,2115,125656,2.9077401795377855,7.920028299999999
2016,KY,2119,48716,3.2415770315023127,18.97887399926631
2016,KY,2121,29650,2.8200804254767156,16.367780019427634
2016,KY,2123,8404,2.513683960019039,20.6540033661938
2016,KY,2125,13476,0.5342831700801425,33.46737481031866
2016,KY,2127,20000,0.25,17.10929519918284
2016,KY,2131,12828,2.5140318054256316,24.600638977635782
2016,KY,2135,38302,3.46587645553757,24.862914862914863
2016,KY,2139,4954,1.0429282734490648,16.375949107326083
2016,KY,2141,10776,3.282757980697847,26.024886659592937
2016,KY,2143,27292,0.2717524060774831,18.64675864675865
2016,KY,2145,15928,0.447325464590658,26.388710711994868
2016,KY,2147,73936,2.3491600843973166,20.29527937630368
2016,KY,2149,35706,4.0080409766176865,15.106170728231438
2016,KY,2151,21160,0.6261814744801512,40.95164609053498
2016,KY,2153,10172,0.7864726700747149,22.405189620758485
2016,KY,2155,9211,2.3477364021278904,21.244157578455372
2016,KY,2157,6780,0.4609144542772861,22.252211725895936
2016,KY,2159,98724,6.95752805802034,16.26437560604323
2016,KY,2161,12086,1.2204203210325997,21.85508218718551
2016,KY,2163,7661,0.3480833659661489,33.94255874673629
2016,KY,2167,311529,2.879186207383582,18.93160085461199
2016,KY,2169,14543,1.4182080726122532,22.312906349425923
2016,KY,2171,38144,0.26403703259827416,30.703692856572328
2016,KY,2173,49982,3.861390100436157,14.706250260601262
2016,KY,2175,6323,5.080657915546418,26.718989933458452
2016,KY,2179,17051,1.693449064570993,19.277179699514964
2016,KY,2181,24705,1.6292248532685691,20.170265780730894
2016,KY,2183,37379,4.143740840816739,18.39412084921067
2016,KY,2185,26092,1.6340780176438614,24.198511939542676
2016,KY,2187,11123,1.7980760586172795,19.5990888382688
2016,KY,2189,36255,0.2277772587540762,17.563818757530754
2016,KY,2191,8716,0.5354137983784611,17.133271633503007
2016,KY,2197,18629,4.361479413817167,18.967587034813928
2016,KY,2199,18510,0.39017948256197854,24.172804221171813
2016,KY,21101,46362,7.560070747595013,19.152075762581212
2016,KY,21105,4691,1.358985290982733,16.77433726887948
2016,KY,21107,46359,1.9317835923025855,16.135466997650603
2016,KY,21109,13357,0.2994684435127648,33.09662310191131
2016,KY,21113,51015,2.522134012872031,18.72017042544911
2016,KY,21115,23280,1.1060996563573884,26.170520865329767
2016,KY,21119,15884,0.23608662805338707,31.571306012010826
2016,KY,21121,31740,0.7246376811594203,34.411984047209884
2016,KY,21123,14127,0.6193813265378353,16.40534262485482
2016,KY,21125,59950,0.6797331109257715,22.844791048571672
2016,KY,21127,15870,0.5828607435412728,22.411157814291172
2016,KY,21129,6896,0.16313805104408352,38.43648208469056
2016,KY,21131,10869,0.23001196062195234,32.454648526077094
2016,KY,21133,23382,0.21383970575656489,29.835426591598097
2016,KY,21135,13646,0.3755679319947237,28.23890427363221
2016,KY,21137,24424,0.7472158532590895,25.19157088122605
2016,KY,21139,9353,2.6194803806265368,13.883474117392247
2016,KY,21141,26757,1.6797265928334433,18.11357949806657
2016,KY,21143,8325,1.1261261261261262,14.899464776508028
2016,KY,21145,65292,8.969322428475158,17.75655577299413
2016,KY,21147,17850,0.49019607843137253,42.501076989353194
2016,KY,21151,87324,2.2724279694013103,21.29011521534886
2016,KY,21153,12887,0.20369364475828353,29.519162666246952
2016,KY,21157,31213,1.7220388940505558,10.499901594174375
2016,KY,21159,12478,0.343461635335333,32.41410902427852
2016,KY,21163,28751,0.5622992823438026,15.555477454047026
2016,KY,21167,21411,2.8198122460417543,18.13381111792164
2016,KY,21169,9983,0.5634578783932686,22.80559497263329
2016,KY,21171,10692,0.1558797855094151,26.05687203791469
2016,KY,21173,27391,2.6346853589378507,25.111160515784793
2016,KY,21175,13379,1.3080200313924808,24.93957182320442
2016,KY,21179,44875,0.9693593314763231,13.91044239030205
2016,KY,21181,7062,1.0266213537241575,26.024235429890364
2016,KY,21183,24152,1.1561393227507837,21.171342727772842
2016,KY,21187,10673,0.281083106905275,17.653206650831358
2016,KY,21189,4552,0.10984182776801406,37.14863953226895
2016,KY,21191,14509,1.7919911778895858,14.820494945974207
2016,KY,21193,27818,1.5502552304263426,27.417680213586472
2016,KY,21195,62791,0.5016642512461977,25.19347773180823
2016,KY,21197,12387,0.5920185140335298,25.973484532644044
2016,KY,21199,63772,0.7738505927366243,24.977246962269874
2016,KY,21201,2191,0.1521375323292256,24.401689347724076
2016,KY,21203,16893,0.6807553424495353,23.39975845410628
2016,KY,21205,24302,1.6768167229034647,25.898942420681554
2016,KY,21207,17684,0.9895951142275504,26.45909926470588
2016,KY,21209,51348,3.129475494514055,10.71724165775077
2016,KY,21211,44967,2.194201673820061,12.850815797324277
2016,KY,21213,17856,3.3462141577060933,19.097242213138347
2016,KY,21215,17798,0.6601865378132374,10.108917631041523
2016,KY,21217,25315,6.162354335374284,25.247709464781725
2016,KY,21219,12465,1.5710656504880327,17.192982456140353
2016,KY,21221,14267,3.7148664750823577,16.201117318435752
2016,KY,21223,8751,0.2856816363844132,17.987377279102386
2016,KY,21225,15065,1.7548954530368404,24.021243276366853
2016,KY,21227,121066,2.2947194092478487,19.20685318252579
2016,KY,21229,12017,0.7593409336772905,17.644539614561026
2016,KY,21231,20557,0.6931945322761103,25.371586588316624
2016,KY,21235,35842,0.7812064058925283,27.02996794400494
2016,KY,21239,25591,5.25575397600719,14.430289320157161
2016,LA,221,62372,2.934008850125056,20.61759354870433
2016,LA,223,25619,1.2929856746945625,15.906084656084657
2016,LA,225,117009,7.593907781072871,11.47781128823783
2016,LA,227,22973,12.414573629913377,18.40971061658897
2016,LA,229,41252,3.2947019169558054,23.10233661044947
2016,LA,2211,36435,3.266090297790586,19.02993410030157
2016,LA,2213,13924,10.377765010054583,25.049643303669928
2016,LA,2215,124720,6.625507804147959,15.510777881911903
2016,LA,2219,197233,2.623631271981193,17.188266964281098
2016,LA,2221,9997,4.701410423126939,25.139312375144566
2016,LA,2223,6739,15.284166790324974,8.9248589
2016,LA,2225,10145,6.111384918679152,20.45380167993891
2016,LA,2227,16452,6.35788961828349,30.324283035900283
2016,LA,2229,20288,5.75874079915878,31.88597215343129
2016,LA,2231,27047,7.092031715834725,26.43596811443045
2016,LA,2233,445337,3.601392503504836,19.549474486364648
2016,LA,2235,7419,7.2280630812778,48.6698250728863
2016,LA,2237,19756,1.4615812917594655,17.17977728815578
2016,LA,2239,33765,3.238772185906793,27.958730158730162
2016,LA,2243,22372,1.5472637500171917,19.00979613449828
2016,LA,2247,33159,6.152175879851624,18.495955596168816
2016,LA,2249,15999,1.7396920640873383,27.22304682229119
2016,LA,2251,435204,3.543855295447652,16.085645481663125
2016,LA,2253,31399,2.346146904890814,19.61998500798488
2016,LA,2255,234963,2.751319711330437,16.524883491216695
2016,LA,2257,97688,2.0946789779706823,15.395612366105684
2016,LA,2259,14927,1.708313793796476,23.062771359187575
2016,LA,2261,47480,3.0179889984637494,31.50269389233486
2016,LA,2263,135925,2.0443259150266693,14.481630224602112
2016,LA,2265,11803,7.667542150300771,39.55201592832255
2016,LA,2267,26739,11.52343019559445,28.776394152680023
2016,LA,2269,39258,5.9648139657309756,29.762961415966167
2016,LA,2271,382922,6.914375947756113,26.207755180135873
2016,LA,2275,23584,9.126950474898235,17.164243310677104
2016,LA,2277,22366,8.2565799278667,18.92050852825408
2016,LA,2279,132373,9.41229203337035,20.117524523139586
2016,LA,2281,8757,6.03802672147996,22.815420560747665
2016,LA,2283,20692,4.3132611637347775,23.991314447305964
2016,LA,2285,24144,2.5886348575215377,19.462379204118662
2016,LA,2287,44091,18.24068403982672,20.11219232970807
2016,LA,2289,52708,16.026978826743566,12.55123838115582
2016,LA,2291,10714,14.303714765727086,27.61614041781933
2016,LA,2293,21581,9.490671508186916,16.36244500608443
2016,LA,2295,43888,7.41090958804229,18.17276977917689
2016,LA,2297,83699,6.369895054347677,27.94994836907004
2016,LA,2299,53385,4.283974899316288,17.258180715125317
2016,LA,22101,53053,3.2115924713892783,21.601600831200813
2016,LA,22105,127115,2.7034981899366173,22.262397950497377
2016,LA,22107,4793,3.1295639474233257,33.8290742
2016,LA,22109,113099,9.205430640412382,20.203319688722956
2016,LA,22111,22460,3.138913624220837,24.93123051531267
2016,LA,22113,59524,4.442535783885491,17.33176237556136
2016,LA,22115,52101,4.361720504404906,14.497194476501255
2016,LA,22117,46367,5.021531117677084,26.43461054146429
2016,LA,22119,40335,2.596114682392109,24.659729819116187
2016,LA,22121,25017,3.7774313466842546,20.29790560836111
2016,LA,22123,11370,8.164761067135736,24.016192807380907
2016,LA,22125,15384,4.51768070722829,15.57968079073159
2016,LA,22127,14695,3.6832255869343316,25.61154410062505
2016,ME,231,107376,1.5596062966983844,14.775294400384523
2016,ME,2313,39717,1.0965077926328775,11.883064620816784
2016,ME,2315,34165,1.5278794087516465,12.053930176493347
2016,ME,2321,17044,1.108894625674724,20.631881282910484
2016,ME,2327,39071,1.3747865607300995,15.995487577721226
2016,ME,2331,200536,0.7431645689552,9.3752853
2016,MD,241,73060,4.9505543388995346,17.404942821032115
2016,MD,243,559737,3.0116184667339945,6.1060046
2016,MD,245,825666,4.258758989712547,9.3002343
2016,MD,249,90527,7.804301479116727,6.0298141
2016,MD,2411,32653,2.206535387253851,17.080387454449188
2016,MD,2413,167535,1.429978384047683,5.719109615759704
2016,MD,2415,102175,2.7916622974122363,10.643215681606254
2016,MD,2419,32451,6.288969009686398,16.994996873045654
2016,MD,2421,243465,2.634105518246976,7.1206211
2016,MD,2423,29677,3.31485662297402,12.6531598
2016,MD,2425,249776,2.3010617513291907,7.6824853
2016,MD,2427,308447,10.6655276271126,4.9293983
2016,MD,2429,19819,3.1745631296567263,11.994093196237147
2016,MD,2431,1026371,1.222582798434255,6.8626613
2016,MD,2433,897693,0.3433205211262966,9.6567756
2016,MD,2437,110675,6.748362322114299,7.8425542
2016,MD,2439,25899,1.3063567447906612,25.064921574737713
2016,MD,2441,37668,1.8490495911649147,10.911824723445388
2016,MD,2445,101527,3.8807410836526244,16.30605076953009
2016,MD,2447,51441,3.90657905820908,10.175238020145471
2016,MD,24510,621000,4.344543540195714,23.08043623369519
2016,MA,257,17137,1.9339941146558408,9.0903739
2016,MA,259,769362,0.3176961659975845,11.256971108829653
2016,MA,2511,70916,0.7962253409536602,11.299086725257707
2016,MA,2513,468072,1.522486569017872,17.648678535396925
2016,MA,2515,161035,0.6086742456165252,14.697902573489513
2016,MA,2517,1567610,0.1287444587093928,8.2468907
2016,MA,2519,10694,10.496540115952872,10.260540028422547
2016,MA,2521,691218,0.21643789546969153,6.737288499999999
2016,MA,2525,767719,2.3951227597597557,20.14307353802948
2016,MA,2527,813589,0.2111194281688229,11.422469953412696
2016,MI,263,9396,1.317049808429119,13.053835159599808
2016,MI,267,28929,4.463514120778457,16.283254533907275
2016,MI,2615,59316,1.5240407310000674,9.3499067
2016,MI,2639,13840,5.401011560693641,17.163518299881936
2016,MI,2641,36570,4.908394859174186,16.5721434528774
2016,MI,2643,25889,0.9849743134149639,14.614598884261806
2016,MI,2645,108544,1.3212767786949684,11.142648381294965
2016,MI,2697,10998,3.0384312299205916,15.519779208831647
2016,MI,26105,28755,3.8225236190807403,16.233857878766493
2016,MI,26107,43259,3.727548024688504,22.60263747200796
2016,MI,26115,149945,1.822396607151017,10.84241476046612
2016,MI,26119,9317,3.3540839325963296,16.2927466782836
2016,MI,26127,26152,2.712348322626695,19.85541423435265
2016,MI,26133,23172,4.002675643017435,22.650433563983526
2016,MI,26135,8374,13.374731311201337,19.532473792023136
2016,MI,26149,60923,1.2718145629842532,16.195948090124094
2016,MI,26163,1767593,0.5727644116269323,24.5046438122468
2016,MN,273,341249,0.5003011663837044,7.358215799999999
2016,MN,2711,5098,1.3976069046684976,11.335215812827753
2016,MN,2713,65524,2.025975215188328,18.25848585019753
2016,MN,2723,12126,1.9425660197555303,10.821052631578947
2016,MN,2725,54041,0.913658148442849,5.9789963
2016,MN,2729,8764,7.816065723413966,16.703526946804796
2016,MN,2731,5215,6.279961649089166,11.93192806033649
2016,MN,2733,11557,2.4227740763173835,15.997869318181818
2016,MN,2737,411402,0.3816771121013687,7.16135
2016,MN,2739,20361,3.0818722066696136,6.6294246
2016,MN,2749,46450,2.465016146393972,10.933280642824213
2016,MN,2751,5943,3.197038532727579,11.502467245193124
2016,MN,2753,1209265,0.3660100760405491,11.91741143642834
2016,MN,2755,18791,0.7332115256121431,10.314845817357025
2016,MN,2763,10163,1.439043589491292,8.953581400000001
2016,MN,2767,42510,3.3580334039049635,11.317054504579914
2016,MN,2771,12930,5.094740912606341,16.92112965746381
2016,MN,2773,6916,1.0844418739155581,8.4623323
2016,MN,2775,10721,1.4146690296303206,11.956935975609756
2016,MN,2777,3901,1.6662394257882593,8.120770400000001
2016,MN,2779,27650,0.7956600361663653,8.5467899
2016,MN,2781,5793,2.24408769204212,11.601423487544483
2016,MN,2785,35926,0.7296744896255001,8.135698399999999
2016,MN,2787,5480,18.476277372262775,22.405485544848037
2016,MN,27107,6638,0.903886712865321,11.723925435217994
2016,MN,27109,150104,2.927969940841017,9.230488000000001
2016,MN,27117,9285,5.51965535810447,12.731481481481485
2016,MN,27131,65116,2.2997419988942807,11.708394698085419
2016,MN,27133,9554,9.001465354825203,10.6886580272036
2016,MN,27147,36541,2.3560085681836838,9.4430387
2016,MN,27149,9762,1.6731544082496754,17.43158343094452
2016,MN,27155,3397,1.8153272495339026,9.228441799999999
2016,MN,27157,21327,0.8252449946077742,6.6224852
2016,MN,27161,19034,1.250394031732689,7.811004100000001
2016,MN,27165,10996,2.409967260822117,11.718102257024412
2016,MN,27169,51145,1.0623391012480854,13.908031308490726
2016,MN,27173,10038,1.6935644550707312,11.333604391136408
2016,MS,281,31747,8.864729625746415,30.39145421657964
2016,MS,285,12692,0.7878978884336589,27.972972972972972
2016,MS,2821,9209,8.795743294603106,41.19624434913643
2016,MS,2825,20147,8.040899389487267,26.017449190579455
2016,MS,2829,28780,1.4767199444058374,28.071431127652723
2016,MS,2831,19503,0.3076449776957391,25.78239098685583
2016,MS,2833,170890,2.4394777514259256,10.00118021952083
2016,MS,2835,76274,4.879775546057634,27.32323093424273
2016,MS,2837,7818,5.8199027884369405,18.700557644922842
2016,MS,2839,23313,2.333462016900442,17.944449312187857
2016,MS,2841,13941,1.35093130574086,18.048090523338047
2016,MS,2843,21518,2.9974904730922947,24.11407996967974
2016,MS,2845,46028,6.2063671388430235,18.535903761762327
2016,MS,2847,198570,4.489600644608954,21.015687372339208
2016,MS,2849,244596,2.4176444171047513,25.5269836
2016,MS,2851,18547,0.6200463686849625,45.00251691929079
2016,MS,2853,8822,2.6637950578100202,42.51462659171734
2016,MS,2857,23511,6.582025434902811,20.246847569398028
2016,MS,2861,16538,0.30233401862377557,22.08406623400255
2016,MS,2863,7528,5.889125044279135,39.70069179726105
2016,MS,2865,11771,6.371591198708691,34.66332006231608
2016,MS,2867,68313,6.404344707449534,23.71013799393006
2016,MS,2869,10128,4.344391785150079,29.926135129263525
2016,MS,2873,59623,1.6067624909850224,16.09962009286619
2016,MS,2875,79233,4.799136723334974,23.105496792549758
2016,MS,2879,23011,0.40198166094476556,27.099013024471585
2016,MS,2881,85281,3.853437459692077,18.457644038790644
2016,MS,2883,30500,15.55327868852459,40.41705314507541
2016,MS,2885,34691,2.8970049868842063,25.46461863164683
2016,MS,2889,101791,1.4293994557475613,12.691824150386143
2016,MS,2891,25810,1.8694304533126695,27.340314973219282
2016,MS,2893,36196,3.0819857320023085,18.226500102396066
2016,MS,2897,10353,5.650536076499566,28.533646782250955
2016,MS,2899,29474,8.197903236751035,22.327011434690988
2016,MS,28103,11098,3.3339340421697603,32.365145228215766
2016,MS,28105,49424,2.8360041005719214,32.59624562519885
2016,MS,28107,34319,5.5916547684955855,22.382586758191792
2016,MS,28111,12174,0,19.665479837708038
2016,MS,28113,39939,3.4452540123688626,31.680156725266794
2016,MS,28121,147930,0.7062373028494985,9.5519026
2016,MS,28123,28268,4.828781661242394,26.534922851108007
2016,MS,28127,27279,1.0142111758739933,27.373987398739875
2016,MS,28129,16137,1.0844642746483237,22.68478125389505
2016,MS,28131,17995,4.334537371492082,20.254843173431734
2016,MS,28133,27424,6.282297049508251,34.588807370755845
2016,MS,28135,14776,4.162154845695723,28.185146934560134
2016,MS,28137,28338,0.9527842473004445,15.728551974580117
2016,MS,28139,22061,0.7977879515887766,23.54325259515571
2016,MS,28141,19503,0.4806952776495924,18.63648191517044
2016,MS,28143,10407,29.01892956663784,28.445006321112515
2016,MS,28147,14812,0.2700513097488523,25.86829674909697
2016,MS,28149,47834,15.480620479157084,23.74741463002828
2016,MS,28151,48824,7.40808429649983,34.89519623494288
2016,MS,28153,20517,0.9748013842179656,25.45400564105102
2016,MS,28155,9922,1.5117919774239066,21.45180967873119
2016,MS,28159,18519,2.564933311733895,28.262672046874137
2016,MO,291,25547,1.9400516694719536,25.98387238145324
2016,MO,293,17347,1.2778386272362177,9.1964809
2016,MO,297,25868,2.6996031132415856,17.68526719811042
2016,MO,299,35716,2.2118938290962036,22.341361018920374
2016,MO,2921,89415,6.124065686219687,18.35774856030307
2016,MO,2925,9057,3.689595524640241,13.162100456621003
2016,MO,2927,44693,3.0695522788803618,13.147038601316178
2016,MO,2929,44152,2.0341660626925164,18.2124596
2016,MO,2931,78089,3.08862323758788,17.692112333417988
2016,MO,2935,6249,1.9380878718372716,20.631067961165048
2016,MO,2939,13932,5.769092736147,23.25291486397301
2016,MO,2941,7615,3.8739330269205516,15.353260869565217
2016,MO,2943,82053,1.1726837802666843,10.99137665916276
2016,MO,2949,20494,3.7352395823167757,9.4948173
2016,MO,2951,76603,2.24474949355176,12.649451024707375
2016,MO,2953,17613,2.488692064573516,13.332085594859317
2016,MO,2957,7590,1.800614844093105,20.557208547470925
2016,MO,2959,16508,2.8723447217510696,18.22980603977412
2016,MO,2961,8257,2.195107181785152,16.291009266215877
2016,MO,2963,12706,1.0118953925029794,14.179431072210066
2016,MO,2965,15578,2.696109898574913,22.392156862745097
2016,MO,2967,13467,4.046929531447241,20.503488019411584
2016,MO,2971,102063,1.523218852221527,11.960004364603067
2016,MO,2973,14875,1.9439775910364145,14.272933727892093
2016,MO,2977,285449,2.1361959579469536,18.689727501617007
2016,MO,2985,9267,1.1330527678860474,25.205930807248766
2016,MO,2987,4537,1.285724781426787,13.897691263014941
2016,MO,2989,10148,1.3401655498620417,18.18085668958223
2016,MO,2991,40265,2.48509872097355,22.72899845604799
2016,MO,2993,10220,1.4982876712328765,21.820423258680915
2016,MO,2995,683643,1.6595031212309532,17.209305092635972
2016,MO,2999,222453,1.1572981458755083,10.948998004645222
2016,MO,29103,3997,0.2814610958218664,20.097161851188954
2016,MO,29105,35505,4.018213397174106,19.190877313620998
2016,MO,29107,32789,0.9541527428623711,12.192233372810572
2016,MO,29109,38204,1.703573796810107,18.13262967109121
2016,MO,29111,10146,1.4784151389710232,13.782493368700266
2016,MO,29113,54286,0.9312110698509936,13.75532789949899
2016,MO,29115,12319,2.785331601591038,18.36584166530077
2016,MO,29117,15057,3.777312877731288,17.846532859937685
2016,MO,29119,22720,2.5564847417840375,20.712147612026985
2016,MO,29121,15399,3.176613199991341,18.817382101990876
2016,MO,29125,8987,2.281072660509625,18.875366238449402
2016,MO,29127,28858,4.432624113475177,17.274850386804847
2016,MO,29129,3702,3.7817396002160995,14.624724061810154
2016,MO,29131,25011,1.8766742633241373,19.306067852944757
2016,MO,29133,14112,2.1967120181405897,30.459490176976782
2016,MO,29135,15840,1.146885521885522,12.30886321178994
2016,MO,29137,8642,1.6344596158296691,15.671290853515165
2016,MO,29141,20182,2.6291992864929146,24.24456796361799
2016,MO,29145,58741,2.3305697894145485,14.369867285768736
2016,MO,29149,10922,1.8006470121467377,26.348372572929367
2016,MO,29151,13704,2.4354203152364273,6.8711382
2016,MO,29153,9450,7.380952380952381,27.221212445204745
2016,MO,29155,17599,4.712834619614082,29.121609899959523
2016,MO,29157,19152,4.418598579782791,7.903268700000001
2016,MO,29159,42193,4.640580191026948,16.940948693126813
2016,MO,29161,44833,1.8842874862169656,20.633362855159536
2016,MO,29163,18475,1.5381145692377087,15.162969389019704
2016,MO,29169,53302,1.389879053944192,14.589582140812821
2016,MO,29173,10225,0.556234718826406,12.576869668716522
2016,MO,29177,22921,3.141224204877623,16.051627783198793
2016,MO,29179,6530,2.318967403194049,19.640321817321343
2016,MO,29181,13936,9.202784156142364,23.927178153446036
2016,MO,29185,9444,1.9740424759484478,22.396856581532415
2016,MO,29186,17937,3.6841909646726503,14.473014975981915
2016,MO,29187,66230,1.1663898535406916,16.81360626942305
2016,MO,29197,4396,2.331665150136488,22.08033433944741
2016,MO,29199,4893,1.0729613733905579,16.445567487892188
2016,MO,29201,38994,4.455320542410864,19.552750792112917
2016,MO,29209,31197,2.581609178397331,13.44485950950138
2016,MO,29215,25690,1.35266640716232,26.17999002825328
2016,MO,29217,20836,10.546650028796314,17.433112450799662
2016,MO,29219,33290,3.1751276659657552,13.642143505903723
2016,MO,29221,25002,4.3046556275497965,19.81112099267353
