year_range,fips_st,fips_cnty,deaths,exp_tot,exp_correction,exp_police,rev_tot,rev_gen_ownsource,rev_int_gov,rev_prop_tax,rev_tax,pop_tot,pop_wht,pop_blk,pop_lat,pop_pct_pov,pop_pct_deep_pov,pop_med_income,pop_pc_income,violent.yr,property.yr,murder.yr,ft_sworn,cbsa,metroname
2012-2016,42,069,0,368249160.00000006,32379810,35112630.00000001,339838710,233252070,79876710,96076050,158330400.00000003,213006,186142,6337,13462,0.15275479067496645,0.069644819,51807.030000000006,29058.690000000002,59.758620689655174,178.27586206896552,0.12643678160919541,12.804597701149426,42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area"
2012-2016,42,075,3,242305230,11896980.000000002,16541220.000000002,218143860.00000003,159763410,43757310.00000001,39913380.00000001,60416190,136950,115065,2828,16007,0.10697232325953868,0.047539928,62372.01,30026.610000000004,33.92156862745098,137.68627450980392,0.27450980392156865,9.745098039215685,30140,"Lebanon, PA Metropolitan Statistical Area"
2012-2016,42,083,0,76795350,4317900.000000001,3956040.0000000005,65532180.00000001,37317090.00000001,20005530.000000004,17100660,21390810,42609,39872,1102,887,0.17054559328500574,0.066132519,48865.530000000006,26976.33,30.483870967741936,66.77419355,0.096774194,6.290322580645161,NA,NA
2012-2016,42,091,3,1519301400.0000002,81527280.00000001,195492090.00000003,1482610350,932113620.0000001,434165400,368680950,633565800,815876,628870,72312,38600,0.065736583,0.029388341538349277,90911.22,47724.450000000004,62.816326530612244,276.5408163265306,0.260204082,26.693877551020407,37964,"Philadelphia, PA Metropolitan Division"
2012-2016,42,093,0,17453640.000000004,1209900,1696080.0000000002,17404800.000000004,10768110,5886330.000000001,5587740.000000001,8342760,18404,16993,334,441,0.099948977,0.049662679,61308.630000000005,34735.23,20.375,60.75,0,6.5,NA,NA
2012-2016,42,101,42,7880045400,306599760,677224320.0000001,9319157070,4614468690,2502662610.0000005,555775890,3595365480.0000005,1559938,550157,668573,214770,0.2586276563557755,0.12076444776078082,44144.700000000004,26302.56,40630.5,53160.25,276.5,6624,37964,"Philadelphia, PA Metropolitan Division"
2012-2016,42,105,0,26999640.000000004,2173380,760350,26864220,11272050.000000002,13459860,6485730.000000001,7341540.000000001,17239,16672,93,207,0.141189648,0.050285916,45422.310000000005,25451.190000000002,6.3,9.7,0,2.6,NA,NA
2012-2016,42,109,0,34081440,44400.00000000001,6026190.000000001,31416330,19461630,9721380.000000002,10041060.000000002,11980230.000000002,40246,38342,394,864,0.11134509081337195,0.043722032113714136,56732.100000000006,27425.88,32.14285714285714,65.57142857142857,0,3.4285714285714284,NA,NA
2012-2016,42,119,0,58943220.00000001,2745030,2904870.0000000005,42282120,21938040,8975460.000000002,13393260.000000002,16402470.000000002,45178,38103,3132,2572,0.11173012318029116,0.054227323628219484,56997.39000000001,25880.760000000002,6.666666666666667,23.833333333333332,0,7.333333333333334,NA,NA
2012-2016,42,123,0,37565730,4057050,3547560.0000000005,38314980,24625350.000000004,11406360,12221100,17937600.000000004,40649,39435,204,406,0.12716908797417273,0.050948345,49924.47,28209.54,20.105263157894736,77,0.052631579,5.421052631578947,NA,NA
2012-2016,42,127,0,47087310.00000001,3778440.0000000005,1628370.0000000002,51107730,28590270.000000004,17946480.000000004,21380820.000000004,22489710.000000004,51307,46713,1823,2080,0.1268606509124548,0.043246994,56160.450000000004,27707.820000000003,9.5,51.1,0,4,NA,NA
2012-2016,42,131,1,29917830,328560,3254520.0000000005,34193550,19865670.000000004,13525350,11093340,13983780,27975,26821,249,498,0.10327003446000439,0.040142239,59270.670000000006,29773.530000000002,11.799999999999999,30.55,0,3.8000000000000003,42540,"Scranton--Wilkes-Barre, PA Metropolitan Statistical Area"
2012-2016,44,001,0,157748760,0,9198570.000000002,158204970,141572730,16632240.000000002,124228980.00000001,128016300.00000001,49228,45812,691,1252,0.07089813,0.035580115324130704,81136.56000000001,45507.780000000006,139.5,258.4166666666667,0,30.666666666666668,39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area"
2012-2016,44,003,0,697093320.0000001,0,42448620,687162150,513171870.00000006,155305650.00000003,426821640,438940620.00000006,164886,148288,2354,6742,0.082074651,0.034391729,72807.12000000001,39208.530000000006,182.58333333333334,526.875,0.41666666666666663,63,39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area"
2012-2016,44,005,1,412618080,0,31733790.000000004,407695230.00000006,312794670.00000006,80186400.00000001,240192900.00000003,250563630.00000003,82714,71313,2726,4408,0.092089311,0.043594666,79195.17000000001,46715.46000000001,213.05,298.7,0.25,35,39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area"
2012-2016,44,007,3,2562496050.0000005,19251840,203992470.00000003,2628858510.0000005,1628023680.0000002,862004910,1291861290,1316982810,631344,399290,61173,132321,0.17207558389217403,0.073591887,56207.07000000001,30867.99,382.61842105263156,862.9342105263158,1.4078947368421053,86.26315789473685,39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area"
2012-2016,44,009,0,484601580,0,31953570.000000004,509776380.00000006,411842190.00000006,83488650.00000001,356162370.00000006,362898960,126319,115575,1942,3652,0.1001563253563054,0.045908101,82475.22,41838.12,80.53846153846153,183.5897435897436,0.051282051,27.923076923076923,39300,"Providence-New Bedford-Fall River, RI-MA Metropolitan Statistical Area"
2012-2016,45,009,0,15406800.000000002,0,3535350.0000000005,14774100.000000002,10601610,3599730.0000000005,6206010,7812180,15057,5331,9419,167,0.2705238467552776,0.15089913995308835,35876.310000000005,20268.600000000002,65.3,108.5,0.35,8.8,NA,NA
2012-2016,45,011,0,26460180.000000004,1135530.0000000002,5349090,28425990,22546320.000000004,3593070,13323330.000000002,16656660,21917,11236,9888,490,0.26485125431315865,0.11713139979483353,38613.57000000001,21813.72,192.6875,229.4375,0.8125,14.5,NA,NA
2012-2016,45,013,0,467694060.00000006,6643350,46583370,521022900,447482070.00000006,70672590.00000001,146533320,237651000.00000003,175316,117777,32247,19775,0.12433460523836443,0.045452939513849634,65741.97,37603.47,857.125,1141.125,2.5,76.5,NA,NA
2012-2016,45,015,8,243000090.00000003,3970470.0000000005,29575950.000000004,244342080.00000003,194125680.00000003,26752110,48727890.00000001,66570030,199081,127620,48433,12126,0.1318827526916936,0.06180149,60477.240000000005,28851.120000000003,646.9545454545455,943.0454545454546,2.3181818181818183,46.72727272727273,16700,"Charleston-North Charleston-Summerville, SC Metropolitan Statistical Area"
2012-2016,45,017,0,17009640.000000004,0,2616270.0000000005,19562640.000000004,13260060.000000002,5286930,9735810.000000002,10082130.000000002,14886,7964,6239,521,0.19342069342069343,0.087087087,47484.69,25490.04,98.3,165.8,0.5,11.4,17900,"Columbia, SC Metropolitan Statistical Area"
2012-2016,45,021,4,54669720.00000001,2918190,9731370,56289210.00000001,39085320.00000001,13809510.000000002,23845020,3663e4,56274,41228,11265,2269,0.2269786052882969,0.12537625493412158,39648.090000000004,22133.4,319,444.6666666666667,0.75,32,NA,NA
2012-2016,45,023,2,28527000.000000004,1870350.0000000002,5007210,23463180,22921500.000000004,503940.00000000006,9791310.000000002,14715270,32435,19107,12181,588,0.23441427463149728,0.099705198,38094.090000000004,22042.38,230.6875,275.8125,0.9375,22.5,NA,NA
2012-2016,45,027,0,43208970,2090130,6254850,37690050,29962230.000000004,5320230.000000001,16679970.000000002,23907180,34056,16081,16595,1001,0.26005386830129096,0.11148261663725581,37857.66,20829.15,279.1875,313.6875,1.4375,18,NA,NA
2012-2016,45,029,0,76498980.00000001,947940,11219880.000000002,62122260,45546630.00000001,13607490.000000002,26785410.000000004,32042370.000000004,37884,21329,14457,1123,0.2079825717436325,0.066620048,37648.98,22529.670000000002,355.5,384.875,0.75,23.25,NA,NA
2012-2016,45,031,2,53645190,4749690.000000001,11563980.000000002,67935330,49876740.00000001,14870670.000000002,23142390.000000004,30057690.000000004,67689,37386,27570,1247,0.23035533455254448,0.098196877,38598.030000000006,22359.840000000004,404.8421052631579,587.1052631578947,1.0526315789473684,24.842105263157894,22500,"Florence, SC Metropolitan Statistical Area"
2012-2016,45,033,0,30966780.000000004,2656230,5101560,36847560.00000001,26152710.000000004,5957370.000000001,12864900.000000002,15633240.000000002,31273,14560,14622,831,0.3057149340335181,0.15394340173101234,34360.05,17459.190000000002,305.5,446.5,1.25,17.75,NA,NA
2012-2016,45,041,3,157311420,7133970,27648990,174408750.00000003,129216210,25926270.000000004,37544640.00000001,80419500,138575,73259,58442,3342,0.19624895454780955,0.080386947,47200.530000000006,25996.2,366.0857142857143,671.4571428571428,0.7428571428571429,39.885714285714286,22500,"Florence, SC Metropolitan Statistical Area"
2012-2016,45,043,1,94856160,3564210.0000000005,10901310.000000002,112413030.00000001,83056860,12136740.000000002,44613120,54814020.00000001,60804,38325,19388,1849,0.19130059148002923,0.077988968,50281.89000000001,29527.110000000004,420.9166666666667,678.25,1.4166666666666665,40.666666666666664,NA,NA
2012-2016,45,045,15,556326450.0000001,24334530.000000004,79999920.00000001,553138530,354754890,56727660,169368240.00000003,238845360.00000003,482191,334238,88307,41910,0.14270728271647495,0.062383767198199006,57270.450000000004,31152.15,1118.09375,2045.71875,3,94.5,24860,"Greenville-Mauldin-Easley, SC Metropolitan Statistical Area"
2012-2016,45,049,0,26259270.000000004,1426350.0000000002,5589960.000000001,26847570.000000004,18985440.000000004,3808410.0000000005,11394150.000000002,14414460.000000002,20296,8350,11226,439,0.17476038338658148,0.084717785,35224.740000000005,22523.010000000002,118.92307692307692,162.07692307692307,0.8461538461538463,12.384615384615385,NA,NA
2012-2016,45,053,0,35987310.00000001,2899320,6622260,41874750.00000001,32219970,8921070.000000002,21174360,25157040,27186,11154,11986,3652,0.2343685610459671,0.10088787322519012,43280.01,21002.31,101.75,296.5833333333333,2.75,22,NA,NA
2012-2016,45,055,1,191524950,1727160,7845480.000000001,198651150.00000003,95758590.00000001,75503310.00000001,17862120.000000004,26887530.000000004,63090,43596,15435,2592,0.15895529531893168,0.082293628,51424.08,25695.390000000003,290.2,450.8,0.6,25,17900,"Columbia, SC Metropolitan Statistical Area"
2012-2016,45,061,0,17143950,476190.00000000006,2748360,19218540,14297910.000000002,4141410.000000001,5783100,8835600,18189,5944,11693,415,0.2818143383463188,0.12985444222987255,34597.590000000004,17254.95,164.08333333333334,218.58333333333334,0.5,15.666666666666668,NA,NA
2012-2016,45,063,8,279332610.00000006,14128080.000000002,56018370,283268670.00000006,227234760,30411780.000000004,115199130,153934800.00000003,277702,210760,40185,15664,0.13653501159517525,0.062985867,61507.32000000001,31236.510000000002,382.1886792,569.5660377,1,36.943396226415096,17900,"Columbia, SC Metropolitan Statistical Area"
2012-2016,45,065,0,6632250.000000001,698190,1025640.0000000001,8057490.000000001,7932060,125430,6494610.000000001,6904200.000000001,9806,4797,4697,117,0.19615204129516658,0.093735336,45542.19,24923.940000000002,49.875,88.25,0,10,NA,NA
2012-2016,45,067,1,32305440.000000004,1845930,7354860.000000001,34211310.00000001,27197220,4959480.000000001,10410690,16883100.000000004,31975,12493,18110,845,0.2599064652720723,0.1203627630664223,33923.82,20394.030000000002,253.25,452.125,0.8125,19.5,NA,NA
2012-2016,45,069,0,40841340.00000001,0,5488950.000000001,42256590.00000001,22995870.000000004,4109220.0000000005,7711170.000000001,10094340,27702,10874,14036,920,0.26684317718940936,0.10488798370672098,36187.11,17592.390000000003,280.625,308.875,0.5625,17.75,NA,NA
2012-2016,45,071,1,131268600,1923630,6726600,125846250.00000001,90268530.00000001,7692300.000000001,22740570.000000004,29349510.000000004,37750,22649,11579,2740,0.18676148796498906,0.087417943,44223.51,24290.13,177.5,240.4375,0.6875,21.25,NA,NA
2012-2016,45,073,3,106531140.00000001,3669660.0000000005,14943930.000000002,112676100,66390210.00000001,10995660.000000002,39365040,47391450.00000001,75375,64187,5549,3700,0.18480938102377384,0.081535125,46417.98,28797.840000000004,235.33333333333334,454.5,1.0555555555555556,30.77777777777778,NA,NA
2012-2016,45,079,12,703268250.0000001,21445200,80455020,797438430,660845160,62924790.00000001,210078600,291126360.00000006,401743,175864,186054,19969,0.16595683926113297,0.082854503,56497.89000000001,29805.72,1404.45,3515.65,5.55,202.20000000000002,17900,"Columbia, SC Metropolitan Statistical Area"
2012-2016,45,081,0,15688740.000000002,1192140,2858250.0000000005,16964130,12745020,3715170.0000000005,8646900.000000002,10327440,20113,11712,5158,2994,0.189288408,0.082071914,46018.380000000005,23829.480000000003,135.625,161.875,0.25,16,17900,"Columbia, SC Metropolitan Statistical Area"
2012-2016,45,083,6,306174630,15495600.000000002,47491350.00000001,280318290.00000006,200780130,44984970,120135300.00000001,159632430.00000003,294229,203304,60808,18616,0.17037971675031807,0.073685461,50193.090000000004,25837.47,307.54545454545456,643.1636363636363,0.8545454545454545,37.89090909090909,43900,"Spartanburg, SC Metropolitan Statistical Area"
2012-2016,45,087,1,103237770,1333110.0000000002,6828720,107260410,41772630.00000001,32415330,28529220,31415220,27928,18263,8614,349,0.19908183341834876,0.10679151788967427,38797.83,21771.54,226.25,320.4166666666667,1.1666666666666667,22.666666666666668,NA,NA
2012-2016,45,089,2,50634870,1643910,7249410.000000001,47418090.00000001,26830920.000000004,14603160.000000002,13339980.000000002,18380490,32816,10240,21490,741,0.2926009693053312,0.12274636510500808,31628.340000000004,18481.5,116.10000000000001,199,0.65,13.2,NA,NA
2012-2016,45,091,2,415211040.00000006,10591620,43112400,414464010,257699820.00000003,34342290,113951490,168975300.00000003,245606,175708,45982,12240,0.12522481455389334,0.053715138203969996,62695.020000000004,32001.300000000003,698.7142857142857,796.0357142857143,1.4285714285714286,55.42857142857142,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metropolitan Statistical Area"
2012-2016,46,003,0,5588850,0,358530.00000000006,6159390,3614160.0000000005,1290930,2235540.0000000005,2808300,2732,2431,41,173,0.062066306861989204,0.023901310717039322,58408.200000000004,31507.350000000002,12.75,15.5,0,3,NA,NA
2012-2016,46,007,0,4169160.000000001,326340.00000000006,460650.00000000006,4448880,2696190,1023420.0000000001,1641690,2174490.0000000005,3445,1047,34,207,0.3820558526440879,0.21806298276886513,50860.200000000004,16662.210000000003,31.75,15.125,0,2.5,NA,NA
2012-2016,46,009,0,8975460.000000002,270840.00000000006,587190,10865790,6674430,1960260.0000000002,4068150.0000000005,5415690.000000001,7001,6136,95,219,0.10842504059173733,0.026519935053220277,53305.530000000006,25928.49,6,1.5,0,3,NA,NA
2012-2016,46,013,0,77642280.00000001,2238870.0000000005,7344870.000000001,81862500,62575140.00000001,11465190,22243290,42501900,38430,34276,598,929,0.10961703958691911,0.040528184,58911.030000000006,32703.930000000004,237.625,304.625,0.375,26.5,NA,NA
2012-2016,46,015,0,7491390,293040,809190,8632470.000000002,6469080.000000001,1498500.0000000002,2783880,4931730.000000001,5312,4532,0,124,0.15107632093933465,0.09295499,56272.560000000005,27190.56,86.75,98.5,0.25,5,NA,NA
2012-2016,46,019,0,14639790,394050,1508490.0000000002,16891980.000000004,11561760,2628480,4499940.000000001,7451430,10268,9428,70,353,0.102156415,0.03905396,48562.50000000001,28934.370000000003,38.375,74.625,0,7,NA,NA
2012-2016,46,025,0,7091790.000000001,24420,400710.00000000006,7150620.000000001,4689750,1622820.0000000002,3100230.0000000005,3741810.0000000005,3639,3439,54,62,0.15511921458625527,0.068162693,53904.93000000001,29183.010000000002,2,5.25,0,4,NA,NA
2012-2016,46,027,0,25598820.000000004,329670,2572980,29409450.000000004,17938710.000000004,1736040.0000000002,7127310,11164380.000000002,14029,12423,214,367,0.27318189523648073,0.1563824377013053,42622.89000000001,25581.06,89.125,143.125,0.125,11.5,NA,NA
2012-2016,46,029,0,103758360.00000001,1466310.0000000002,8485950,95366760.00000001,40830240.00000001,8282820.000000002,11052270,27394800.000000004,27886,25979,78,576,0.10381417736289382,0.042736289,55647.630000000005,30296.340000000004,244.125,305.75,0.125,22,NA,NA
2012-2016,46,031,0,4200240.000000001,38850,525030.0000000001,4592070.000000001,2450880,970140.0000000001,1608390,1774890,4170,1248,16,28,0.46843127731908696,0.2773190869354055,35647.65,15351.300000000001,8,17,0,2,NA,NA
2012-2016,46,035,2,45482250.00000001,1789320.0000000002,4231320.000000001,44549850.00000001,35653200.00000001,5752020,11449650.000000002,24646440.000000004,19824,18216,126,473,0.12005048114844613,0.059630857,53624.100000000006,29321.760000000002,222.625,260.375,0.25,17,NA,NA
2012-2016,46,041,0,4165830,0,350760.00000000006,3460980.0000000005,2211120.0000000005,1104450,1217670,1504050.0000000002,5652,1178,8,57,0.2760407361086296,0.13828836876898337,45049.350000000006,18098.550000000003,87,11.75,0.16666666666666666,8,NA,NA
2012-2016,46,043,0,5855250.000000001,35520,300810,5016090,3337770.0000000005,1248750,2047950.0000000002,2857140.0000000005,2961,2811,0,24,0.07267645,0.043326345,56931.9,30410.670000000002,5,1.75,0,2,NA,NA
2012-2016,46,045,0,4252410.000000001,87690.00000000001,372960.00000000006,4528800,3068040.0000000005,1460760.0000000002,2772780,2829390.0000000005,4000,3829,5,43,0.098216593,0.050917549754458516,69338.37000000001,33436.530000000006,7,1.25,0,4,NA,NA
2012-2016,46,047,0,15249180.000000002,399600,1622820.0000000002,13793970.000000002,9089790,3371070,4342320.000000001,6270390,6874,5875,66,254,0.16917008041268397,0.071157639,50782.50000000001,28406.010000000002,40.5,27,0,7,NA,NA
2012-2016,46,055,0,3706290.0000000005,47730.00000000001,359640.00000000006,3948270.0000000005,2420910.0000000005,1249860.0000000002,1526250.0000000002,2072370.0000000002,2073,1841,0,23,0.17936117936117937,0.069287469,43904.94,25133.730000000003,1,3,0,2,NA,NA
2012-2016,46,059,0,8600280,17760,527250,8321670,4405590,1357530.0000000002,2451990.0000000005,3346650,3311,3262,1,13,0.060708782742681044,0.020338983050847456,58015.26,37180.560000000005,2.5,7.625,0,2.5,NA,NA
2012-2016,46,063,0,5759790.000000001,27750.000000000004,273060,8278380.000000001,2109e3,5911860.000000001,1460760.0000000002,1678320.0000000002,1277,1216,8,17,0.13147410358565736,0.053386454,57118.380000000005,30235.29,1.75,1.75,0,2,NA,NA
2012-2016,46,065,1,61059990.00000001,3843930.0000000005,4001550,60647070.00000001,26938590.000000004,15716490.000000002,7313790.000000001,16022850.000000002,17518,14430,84,517,0.088942013,0.030587225695721466,65416.740000000005,34257.93,104.66666666666666,165.33333333333334,1.4166666666666667,24.333333333333336,NA,NA
2012-2016,46,067,0,10984560.000000002,51060,684870,11128860,8245080,2055720.0000000002,4401150.000000001,6113880,7264,6931,29,131,0.13445858961521956,0.05163782,52565.16,31739.340000000004,7.125,4.5625,0,2.25,NA,NA
2012-2016,46,071,0,2978130,46620.00000000001,264180,3359970.0000000005,1777110.0000000002,1030080.0000000001,1183260,1505160,3268,1430,7,54,0.3646875,0.1265625,46076.100000000006,19537.11,5.5,4.75,0,1,NA,NA
2012-2016,46,079,0,25487820.000000004,305250,1757130,26729910.000000004,13305570.000000002,2793870.0000000005,5617710.000000001,9239640.000000002,12331,11565,66,287,0.1381720894105463,0.055061707085526886,63535.29000000001,32773.86,52.5,78.25,0.5,11,NA,NA
2012-2016,46,081,1,54570930.00000001,1195470,6029520,59830110.00000001,40851330,14896200,14599830.000000002,28766760.000000004,24859,22680,259,776,0.12014887922382067,0.045751087,53524.200000000004,29972.22,54.10526315789474,119.52631578947368,0.052631579,11,NA,NA
2012-2016,46,083,0,36663300,109890.00000000001,3093570,38520330,29477160.000000004,5303580.000000001,15068250.000000002,20463960.000000004,51396,48256,445,910,0.037315189,0.018059531746342995,85975.05,40954.560000000005,40.23529411764706,69.76470588235294,0.058823529411764705,7.352941176470588,43620,"Sioux Falls, SD Metropolitan Statistical Area"
2012-2016,46,087,0,8434890.000000002,78810,760350,9257400.000000002,6618930,1734930,4050390.0000000005,5178150.000000001,5616,5341,37,166,0.1038913362701909,0.031204112,64918.350000000006,31550.640000000003,17.75,46,0,6,43620,"Sioux Falls, SD Metropolitan Statistical Area"
2012-2016,46,089,0,5235870.000000001,36630,328560,4983900.000000001,3389940.0000000005,1296480,2152290,2630700.0000000005,2252,1959,5,100,0.18773234200743494,0.087825279,45885.18000000001,28085.22,2.4,1.2000000000000002,0,1,NA,NA
2012-2016,46,091,0,11672760,137640.00000000003,846930.0000000001,12852690,7145070.000000001,4438890,3714060.0000000005,4815180,4743,3960,27,208,0.10545454545454545,0.069090909,61491.780000000006,30459.510000000002,35.5,42.75,0,6,NA,NA
2012-2016,46,093,0,40166460.00000001,1752690,4232430,36056130.00000001,25855230.000000004,5245860.000000001,13704060.000000002,18717930,26840,23666,486,1094,0.090486079,0.035494539,58906.590000000004,28731.24,35.214285714285715,64.21428571428572,0.071428571,10.142857142857142,39660,"Rapid City, SD Metropolitan Statistical Area"
2012-2016,46,095,0,1994670,170940.00000000003,331890.00000000006,2514150,1357530.0000000002,684870,841380.0000000001,995670.0000000001,2083,820,0,111,0.46157635467980296,0.2246305418719212,32712.81,15466.740000000002,15.75,16.25,0,3,NA,NA
2012-2016,46,105,0,7401480.000000001,49950,577200,7596840.000000001,4185810.0000000005,2736150,2346540.0000000005,3284490.0000000005,3019,2858,2,48,0.13531799729364005,0.061907984,50899.05,31719.360000000004,5,8.2,0.2,3,NA,NA
2012-2016,46,107,0,5543340,34410.00000000001,356310.00000000006,5236980.000000001,3616380,1265400,2592960,3211230.0000000005,2306,2246,0,7,0.10604693140794223,0.027075812,53270.01,33626.340000000004,3.2857142857142856,2.857142857142857,0,2,NA,NA
2012-2016,46,117,0,13589730.000000002,115440.00000000001,896880.0000000001,12294360,5022750,3791760,2567430.0000000005,3998220.0000000005,2964,2633,0,73,0.071622539,0.046843177,66651.06000000001,37151.700000000004,11.5,12.75,0,5,NA,NA
2012-2016,46,121,0,2103450.0000000005,3330,224220.00000000003,2499720.0000000005,1626150,671550.0000000001,760350,1358640,10019,881,32,407,0.47149619263222886,0.25941551759621323,34188,13121.310000000001,680.25,314.25,1.25,27,NA,NA
2012-2016,46,125,0,15047160.000000002,133200.00000000003,1240980,15278040,10350750.000000002,2447550,6408030.000000001,8063040.000000001,8289,7945,45,165,0.10344827586206896,0.046347793845012975,60724.770000000004,30419.550000000003,17,22.7,0,3.8000000000000003,43620,"Sioux Falls, SD Metropolitan Statistical Area"
2012-2016,46,127,0,26988540,663780.0000000001,2749470.0000000005,30284130,18866670.000000004,4114770.0000000005,7998660.000000001,12511920.000000002,14842,13794,99,431,0.064359814,0.033237783,70917.90000000001,39477.15,13.38888888888889,25.72222222222222,0,4.444444444444445,43580,"Sioux City, IA-NE-SD Metropolitan Statistical Area"
2012-2016,46,129,0,9691410.000000002,482850,1194360.0000000002,10745910.000000002,8015310,1718280.0000000002,2853810.0000000005,5068260,5538,4443,23,95,0.10772395735926688,0.019263138208341125,51643.86000000001,32410.890000000003,22.25,23.833333333333332,0,3.3333333333333335,NA,NA
2012-2016,46,135,0,36434640.00000001,1126650,3923850.0000000005,36936360,29678070.000000004,3616380,9242970.000000002,19508250,22649,20348,459,791,0.14451960830692084,0.063673778,54082.530000000006,31154.370000000003,135,243.75,0.125,17.5,NA,NA
2012-2016,46,137,0,1830390,0,175380.00000000003,1884780.0000000002,1086690,661560.0000000001,833610.0000000001,922410.0000000001,2818,658,1,23,0.39443651925820256,0.23609129814550642,40572.72,15592.170000000002,0.5,0.75,0,2,NA,NA
2012-2016,47,001,3,431494740.00000006,5455650.000000001,20509470,474624900,148505790,162095520.00000003,62054550,104288940,75545,67876,2756,1908,0.172117202,0.070550905,49107.51,28939.920000000002,158.3684210526316,347.7894736842105,0.3157894736842105,29,28940,"Knoxville, TN Metropolitan Statistical Area"
2012-2016,47,003,1,174439830.00000003,4070370.0000000005,7585740.000000001,170443830.00000003,60571590.00000001,66522300,27399240,42521880.00000001,46331,36218,3661,5315,0.16254269948322678,0.071866515,48639.090000000004,24363.390000000003,295.1666666666667,295.25,0.3333333333333333,25.666666666666664,NA,NA
2012-2016,47,005,1,70507200.00000001,1609500.0000000002,2851590,70954530.00000001,19134180,25533330,8036400.000000001,14077020,16173,15066,466,355,0.22649786914013537,0.086362497,37308.21000000001,22759.440000000002,141.75,188.125,0.5,12.5,NA,NA
2012-2016,47,007,0,33893850.00000001,1144410,1253190,36012840.00000001,9654780,24427770,5029410.000000001,6470190.000000001,14073,12653,462,295,0.23726176584986386,0.11318553092182031,42773.850000000006,21047.820000000003,31.625,55.875,0.125,7,NA,NA
2012-2016,47,011,4,401086290.00000006,8608050.000000002,18791190.000000004,430062840,150686940,161502780.00000003,55497780.00000001,90261870.00000001,102860,89366,4947,5729,0.18428847781404908,0.076431709,48530.310000000005,26749.890000000003,669.9166666666666,1179.5,0.8333333333333333,97.33333333333334,17420,"Cleveland, TN Metropolitan Statistical Area"
2012-2016,47,013,0,171047670,3295590,6604500.000000001,171089850,42043470,61086630.00000001,17492490,30675960.000000004,40008,38697,230,484,0.2237753367665339,0.090413252,37327.08,22142.280000000002,122.2,281.3,0.4,13.8,NA,NA
2012-2016,47,015,0,33750660,796980,2338770,34800720,12656220.000000002,20843580,6057270,8356080,13855,13105,195,262,0.16178194607268465,0.081257327,48455.94,25053.81,45.5,74.5,0,11,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,017,1,80537160,2557440,4875120.000000001,81376320,22729470,13807290,7324890,13580850,28417,24149,2970,671,0.19799854439592432,0.090902475,40195.32000000001,22034.61,37.75,81.5,0.071428571,7.571428571428571,NA,NA
2012-2016,47,019,0,190356120.00000003,3134640.0000000005,7430340.000000001,201544920,55598790.00000001,80773590.00000001,25218090.000000004,38057460.00000001,56707,54017,707,934,0.23881086398163834,0.092664444,36826.47,22330.980000000003,223.36363636363637,504.27272727272725,0.8181818181818182,27.909090909090907,27740,"Johnson City, TN Metropolitan Statistical Area"
2012-2016,47,021,1,97172730.00000001,1726050.0000000002,5578860.000000001,105703080.00000001,49911150,54305640.00000001,23776200,35783070,39575,37044,549,1045,0.12943071965628355,0.056493274001329856,59028.69,26949.690000000002,162.5625,214.375,0.125,13.75,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area"
2012-2016,47,023,0,43093530.00000001,1346430,222e4,44947230,16745460.000000002,24605370.000000004,6239310,10235310.000000002,17355,14977,1573,404,0.1793481609266219,0.083174173,47037.36,22185.570000000003,110.125,127.875,0.125,15,27180,"Jackson, TN Metropolitan Statistical Area"
2012-2016,47,025,2,107244870.00000001,3018090,3910530,112658340.00000001,66153780,46504560.00000001,14160270,21663870.000000004,31701,30273,335,353,0.222664343,0.098819428,37105.08,21328.65,97.84615384615385,210.92307692307693,0.3076923076923077,13,NA,NA
2012-2016,47,027,0,24936150,503940.00000000006,1426350.0000000002,23354400,8963250,13722930.000000002,3527580.0000000005,5518920,7769,7374,111,169,0.24833702882483372,0.11177774879353071,31243.170000000002,18281.7,33.5,42,0.375,7.5,NA,NA
2012-2016,47,029,0,159323850,1537350.0000000002,4838490.000000001,158256030.00000003,42606240.00000001,56110500.00000001,16174920.000000002,27737790,35256,33007,587,735,0.2609857738180773,0.11447046989509987,34499.91,21044.49,202,334.375,0.75,39,NA,NA
2012-2016,47,031,0,235423230,3275610,9931170,241958910.00000003,101574990,100977810.00000001,36873090.00000001,64953870,53808,48074,1163,2158,0.15868866025918332,0.067052871,50456.16,25978.440000000002,372.83333333333337,529.75,0.5833333333333333,49,NA,NA
2012-2016,47,033,1,48111840.00000001,974580,2156730,48402660,16425780.000000002,29690280.000000004,7387050.000000001,10508370,14558,10927,1884,1447,0.1825708672467022,0.066095987,42227.73,22801.620000000003,65.125,60.3125,0.0625,5.5,NA,NA
